Time,Error,Angle
275,-11.36953,-14.21191
731,-9.00703,-25.4707
826,-5.217188,-29.41551
1199,-1.378125,-30.37893
1577,0.9351563,-28.77364
1677,10.28672,-9.81951
1956,-6.103125,-21.27748
2051,-12.99375,-42.45258
2426,5.11875,-32.83751
2806,3.494531,-28.69584
2906,3.051562,-25.18531
3281,-5.020312,-32.94245
3378,12.50156,-5.741892
3653,-15.50391,-31.72446
3749,-7.825781,-36.79674
4032,14.86406,-12.64815
4133,1.476563,-18.99656
