Time,Error,Angle
273,-14.37188,-17.96484
367,-15.01172,-36.72949
743,1.870313,-31.3218
1120,0.2460938,-31.24668
1498,-0.6398437,-32.21196
1877,-0.5414063,-32.87431
2255,-0.6398437,-33.69167
2634,0.196875,-33.29457
3014,0.2460938,-32.97498
3393,0.1476563,-32.80793
