Time,Error,Angle
470,7.432032,13.60635
941,5.463282,14.69901
1409,3.9375,15.47048
1782,1.132031,15.65983
2719,5.11875,16.70438
2816,-14.51953,12.86652
3096,-15.40547,9.744235
3193,5.167969,11.74557
3665,5.610937,12.88846
